stim_tap,player_tap
6.00580406188965,7.55737018585205
8.00610399246216,9.55093622207642
10.0061731338501,11.5284571647644
12.0061321258545,13.6003971099854
14.0064752101898,15.5431861877441
16.0064022541046,17.5371432304382
18.0068759918213,19.5141150951385
20.0069470405579,21.5231921672821
22.0468020439148,23.5956311225891
24.9018890857697,26.4346761703491
27.5974962711334,29.1292490959167
30.3274872303009,31.82399725914
33.0046780109406,34.5021412372589
35.6873850822449,37.2431390285492
38.4418802261353,39.9848320484161
41.176717042923,42.8228902816772
44.0422141551971,45.5960781574249
46.7855648994446,48.3214890956879
49.5141479969025,51.0320081710815
52.2192511558533,53.7579011917114
54.9515640735626,56.4528410434723
57.6358330249786,59.0670080184937
60.2351212501526,61.7457270622253
62.9374070167542,64.5348432064056
65.7425372600555,67.2948930263519
68.4871389865875,70.0210740566254
71.2124500274658,72.8896269798279
74.116809129715,75.7433760166168
76.9491412639618,78.6275959014893
79.8515181541443,81.4324929714203
82.6277301311493,84.2529470920563
85.4662280082703,87.0942890644073
